field_key,src_table,label,abbreviation,dict_category,dict_unit,param_type,specimen,n_rows,n_keys,n_numeric,n_with_uom,unit_observed,p01,p50,p99,unit_recovery_rate,numeric_rate,dtype_inferred,coverage,missing_rate,obs_per_key
Norepinephrine (ml/hr),eicu.infusionDrug,Norepinephrine (ml/hr),,,,,,185586,5630,185585,0,,0.0,13.2216,188.2762,0.0,1.0,numeric,0.0511,0.9489,32.964
respFlowCareData|Head of Bed Elevation,eicu.respiratoryCharting,respFlowCareData|Head of Bed Elevation,,,,,,183336,11481,0,0,,,,,0.0,0.0,categorical,0.1041,0.8959,15.969
Invasive|PA|PA Mean,eicu.nurseCharting,Invasive|PA|PA Mean,,,,,,181703,2666,181703,0,,10.4756,25.214,52.5467,0.0,1.0,numeric,0.0242,0.9758,68.156
respFlowPtVentData|Humidifier Temp,eicu.respiratoryCharting,respFlowPtVentData|Humidifier Temp,,,,,,179486,8236,179486,0,,23.6532,37.0,98.6097,0.0,1.0,numeric,0.0747,0.9253,21.793
Other Vital Signs and Infusions|Pain Present|Value,eicu.nurseCharting,Other Vital Signs and Infusions|Pain Present|Value,,,,,,168481,3556,0,0,,,,,0.0,0.0,categorical,0.0323,0.9677,47.379
Propofol (mcg/kg/min),eicu.infusionDrug,Propofol (mcg/kg/min),,,,,,163966,4915,163965,0,,0.0,25.0,72.4625,0.0,1.0,numeric,0.0446,0.9554,33.36
respFlowPtVentData|Compliance,eicu.respiratoryCharting,respFlowPtVentData|Compliance,,,,,,159827,8408,159827,0,,0.0,37.0659,243.2436,0.0,1.0,numeric,0.0763,0.9237,19.009
Vital Signs|End Tidal CO2|End Tidal CO2,eicu.nurseCharting,Vital Signs|End Tidal CO2|End Tidal CO2,,,,,,158788,5149,158788,0,,1.6798,31.1057,57.0269,0.0,1.0,numeric,0.0467,0.9533,30.839
Other Vital Signs and Infusions|Motor Response|Value,eicu.nurseCharting,Other Vital Signs and Infusions|Motor Response|Value,,,,,,158513,5915,158513,0,,1.0,6.0,6.0,0.0,1.0,numeric,0.0536,0.9464,26.798
Other Vital Signs and Infusions|Verbal Response|Value,eicu.nurseCharting,Other Vital Signs and Infusions|Verbal Response|Value,,,,,,158496,5914,158496,0,,1.0,5.0,5.0,0.0,1.0,numeric,0.0536,0.9464,26.8
lactate,eicu.lab,lactate,,,,,,154120,48584,153440,154120,mmol/L,0.4987,1.792,14.6922,1.0,0.9956,numeric,0.4406,0.5594,3.172
Vital Signs|ICP|ICP,eicu.nurseCharting,Vital Signs|ICP|ICP,,,,,,150186,884,150186,0,,-1.1986,8.998,37.2854,0.0,1.0,numeric,0.008,0.992,169.894
Total CO2,eicu.lab,Total CO2,,,,,,145400,25310,143933,0,,10.7522,25.4763,68.7078,0.0,0.9899,numeric,0.2296,0.7704,5.745
Other Vital Signs and Infusions|CVP (mmHg)|Value,eicu.nurseCharting,Other Vital Signs and Infusions|CVP (mmHg)|Value,,,,,,144218,1865,144218,0,,0.0,11.2189,269.0609,0.0,1.0,numeric,0.0169,0.9831,77.329
Invasive|CI|CI,eicu.nurseCharting,Invasive|CI|CI,,,,,,143771,4393,143771,0,,1.2561,2.5159,5.1208,0.0,1.0,numeric,0.0398,0.9602,32.727
Norepinephrine (mcg/min),eicu.infusionDrug,Norepinephrine (mcg/min),,,,,,141552,4943,141551,0,,0.0,5.0481,91.2184,0.0,1.0,numeric,0.0448,0.9552,28.637
troponin - I,eicu.lab,troponin - I,,,,,,139452,48878,109187,139452,ng/mL,0.0007,0.1796,88.5691,1.0,0.783,mixed,0.4433,0.5567,2.853
Other Vital Signs and Infusions|SEDATION SCORE|Value,eicu.nurseCharting,Other Vital Signs and Infusions|SEDATION SCORE|Value,,,,,,129960,3924,129960,0,,-5.0,-1.0,2.0,0.0,1.0,numeric,0.0356,0.9644,33.119
ionized calcium,eicu.lab,ionized calcium,,,,,,115913,28122,115732,115913,mg/dL,0.2551,4.4618,5.9447,1.0,0.9984,numeric,0.2551,0.7449,4.122
respFlowCareData|FIO2 (%),eicu.respiratoryCharting,respFlowCareData|FIO2 (%),,,,,,115003,1521,115003,0,,21.2561,40.0,100.0,0.0,1.0,numeric,0.0138,0.9862,75.61
Midazolam (mg/hr),eicu.infusionDrug,Midazolam (mg/hr),,,,,,110273,1766,110272,0,,0.0,4.0,32.0031,0.0,1.0,numeric,0.016,0.984,62.442
respFlowCareData|FiO2,eicu.respiratoryCharting,respFlowCareData|FiO2,,,,,,105334,815,105334,0,,25.0,48.9682,100.0,0.0,1.0,numeric,0.0074,0.9926,129.244
respFlowSettings|PEEP/CPAP,eicu.respiratoryCharting,respFlowSettings|PEEP/CPAP,,,,,,104183,4143,104183,0,,4.9707,5.0,15.246,0.0,1.0,numeric,0.0376,0.9624,25.147
Heparin (ml/hr),eicu.infusionDrug,Heparin (ml/hr),,,,,,97707,2611,97707,0,,0.0,12.825,178.6425,0.0,1.0,numeric,0.0237,0.9763,37.421
Midazolam (ml/hr),eicu.infusionDrug,Midazolam (ml/hr),,,,,,94610,1870,94610,0,,0.0,3.0362,28.3874,0.0,1.0,numeric,0.017,0.983,50.594
Insulin (ml/hr),eicu.infusionDrug,Insulin (ml/hr),,,,,,92680,4009,92680,0,,0.0,3.0,49.6591,0.0,1.0,numeric,0.0364,0.9636,23.118
PEEP,eicu.lab,PEEP,,,,,,90757,18491,90593,90757,cm H2O,3.2956,5.0,19.4548,1.0,0.9982,numeric,0.1677,0.8323,4.908
Dexmedetomidine (ml/hr),eicu.infusionDrug,Dexmedetomidine (ml/hr),,,,,,89865,3095,89865,0,,0.0,11.6501,146.8268,0.0,1.0,numeric,0.0281,0.9719,29.036
Temperature,eicu.lab,Temperature,,,,,,89756,19547,80415,89756,&#176;C,33.7293,37.0,99.9536,1.0,0.8959,mixed,0.1773,0.8227,4.592
respFlowSettings|Peak Flow,eicu.respiratoryCharting,respFlowSettings|Peak Flow,,,,,,88664,5054,88664,0,,0.0,60.0,98.1449,0.0,1.0,numeric,0.0458,0.9542,17.543
Amiodarone (ml/hr),eicu.infusionDrug,Amiodarone (ml/hr),,,,,,87944,2484,87944,0,,0.3995,16.7,223.8108,0.0,1.0,numeric,0.0225,0.9775,35.404
Methemoglobin,eicu.lab,Methemoglobin,,,,,,81439,18163,77494,81439,%,0.0,0.4,2.1377,1.0,0.9516,numeric,0.1647,0.8353,4.484
Heparin (units/hr),eicu.infusionDrug,Heparin (units/hr),,,,,,80767,2386,80766,0,,0.0,1108.6534,2623.496,0.0,1.0,numeric,0.0216,0.9784,33.85
Carboxyhemoglobin,eicu.lab,Carboxyhemoglobin,,,,,,80148,18466,78189,80148,%,0.0,0.9999,4.1415,1.0,0.9756,numeric,0.1675,0.8325,4.34
Vital Signs|CPP|CPP,eicu.nurseCharting,Vital Signs|CPP|CPP,,,,,,78329,676,78329,0,,42.108,78.8475,124.878,0.0,1.0,numeric,0.0061,0.9939,115.871
CPK,eicu.lab,CPK,,,,,,78079,33841,77385,78079,Units/L,13.5975,158.8802,25451.5759,1.0,0.9911,numeric,0.3069,0.6931,2.307
Invasive|SVR|SVR,eicu.nurseCharting,Invasive|SVR|SVR,,,,,,77829,3255,77829,0,,387.2208,999.6466,2573.4338,0.0,1.0,numeric,0.0295,0.9705,23.911
urinary specific gravity,eicu.lab,urinary specific gravity,,,,,,77574,56030,74951,0,,1.0034,1.0156,1.0458,0.0,0.9662,numeric,0.5082,0.4918,1.385
TV,eicu.lab,TV,,,,,,76097,16288,72063,76097,mls,223.2856,500.0,779.6236,1.0,0.947,mixed,0.1477,0.8523,4.672
respFlowCareData|O2 Percentage,eicu.respiratoryCharting,respFlowCareData|O2 Percentage,,,,,,75620,1030,75620,0,,21.0681,40.2241,100.0,0.0,1.0,numeric,0.0093,0.9907,73.417
Invasive|CO|CO,eicu.nurseCharting,Invasive|CO|CO,,,,,,75050,2634,75050,0,,2.2007,5.0246,11.6219,0.0,1.0,numeric,0.0239,0.9761,28.493
respFlowSettings|Pressure Control,eicu.respiratoryCharting,respFlowSettings|Pressure Control,,,,,,65593,2066,65593,0,,0.0,17.7485,35.0494,0.0,1.0,numeric,0.0187,0.9813,31.749
SVO2|SVO2|SVO2,eicu.nurseCharting,SVO2|SVO2|SVO2,,,,,,61493,1311,61493,0,,32.5102,64.7703,90.8137,0.0,1.0,numeric,0.0119,0.9881,46.905
respFlowCareData|Adult Con Setting Set RR,eicu.respiratoryCharting,respFlowCareData|Adult Con Setting Set RR,,,,,,56631,620,56631,0,,7.3567,16.0,29.9952,0.0,1.0,numeric,0.0056,0.9944,91.34
direct bilirubin,eicu.lab,direct bilirubin,,,,,,56325,26920,50682,56325,mg/dL,0.0,0.3,17.7331,1.0,0.8998,mixed,0.2442,0.7558,2.092
Base Deficit,eicu.lab,Base Deficit,,,,,,53951,13652,53682,53951,mEq/L,0.0,3.7203,21.6584,1.0,0.995,numeric,0.1238,0.8762,3.952
Scores|Fall Risk|Fall Risk,eicu.nurseCharting,Scores|Fall Risk|Fall Risk,,,,,,53841,5277,0,0,,,,,0.0,0.0,categorical,0.0479,0.9521,10.203
Norepinephrine (mcg/kg/min),eicu.infusionDrug,Norepinephrine (mcg/kg/min),,,,,,53820,1237,53820,0,,0.0,0.0742,1.5,0.0,1.0,numeric,0.0112,0.9888,43.508
respFlowCareData|Adult Con Setting Set Vt,eicu.respiratoryCharting,respFlowCareData|Adult Con Setting Set Vt,,,,,,53695,618,53694,0,,348.5874,500.0,649.5668,0.0,1.0,numeric,0.0056,0.9944,86.885
Dexmedetomidine (mcg/kg/hr),eicu.infusionDrug,Dexmedetomidine (mcg/kg/hr),,,,,,53287,2210,53287,0,,0.0,0.4,1.5,0.0,1.0,numeric,0.02,0.98,24.112
Amiodarone (mg/min),eicu.infusionDrug,Amiodarone (mg/min),,,,,,53273,1935,53273,0,,0.0,0.5,1.0171,0.0,1.0,numeric,0.0175,0.9825,27.531
-bands,eicu.lab,-bands,,,,,,52541,17586,52539,52541,%,0.0,5.0046,63.9684,1.0,1.0,numeric,0.1595,0.8405,2.988
O2 Content,eicu.lab,O2 Content,,,,,,52361,10707,50853,52361,mls/dL,7.6346,14.5385,97.8541,1.0,0.9712,numeric,0.0971,0.9029,4.89
respFlowCareData|f Total,eicu.respiratoryCharting,respFlowCareData|f Total,,,,,,50181,358,50181,0,,9.9384,19.0,42.9665,0.0,1.0,numeric,0.0032,0.9968,140.17
respFlowCareData|RT Vent On/Off,eicu.respiratoryCharting,respFlowCareData|RT Vent On/Off,,,,,,48838,2032,0,0,,,,,0.0,0.0,categorical,0.0184,0.9816,24.034
NS (ml/hr),eicu.infusionDrug,NS (ml/hr),,,,,,48100,1086,48100,0,,0.0,40.2116,705.9442,0.0,1.0,numeric,0.0098,0.9902,44.291
CPK-MB,eicu.lab,CPK-MB,,,,,,47760,20804,45963,47760,ng/mL,0.5006,4.5855,354.1985,1.0,0.9624,numeric,0.1887,0.8113,2.296
respFlowCareData|Adult Con Pt/Vent MinuteVentil,eicu.respiratoryCharting,respFlowCareData|Adult Con Pt/Vent MinuteVentil,,,,,,47451,623,47451,0,,4.7011,9.1845,18.0433,0.0,1.0,numeric,0.0057,0.9943,76.165
respFlowCareData|Adult Con Pt/Vent Spont Rate,eicu.respiratoryCharting,respFlowCareData|Adult Con Pt/Vent Spont Rate,,,,,,47280,623,47280,0,,0.0,2.486,31.572,0.0,1.0,numeric,0.0057,0.9943,75.891
respFlowCareData|Adult Con Pt/Vent InspiratorTV,eicu.respiratoryCharting,respFlowCareData|Adult Con Pt/Vent InspiratorTV,,,,,,47197,622,47197,0,,290.6067,502.3898,890.3361,0.0,1.0,numeric,0.0056,0.9944,75.879
Phenylephrine (ml/hr),eicu.infusionDrug,Phenylephrine (ml/hr),,,,,,46730,2093,46730,0,,0.0,18.8005,244.8403,0.0,1.0,numeric,0.019,0.981,22.327
Vasopressin (ml/hr),eicu.infusionDrug,Vasopressin (ml/hr),,,,,,46652,1362,46652,0,,0.0,4.0,49.112,0.0,1.0,numeric,0.0124,0.9876,34.253
Vent Rate,eicu.lab,Vent Rate,,,,,,45578,10705,45517,45578,/min,5.4011,16.0,424.4296,1.0,0.9987,numeric,0.0971,0.9029,4.258
respFlowCareData|Vti,eicu.respiratoryCharting,respFlowCareData|Vti,,,,,,44814,470,44814,0,,68.7376,483.8662,990.5588,0.0,1.0,numeric,0.0043,0.9957,95.349
Nicardipine (ml/hr),eicu.infusionDrug,Nicardipine (ml/hr),,,,,,43570,1998,43569,0,,0.0,27.6252,314.1872,0.0,1.0,numeric,0.0181,0.9819,21.807
Propofol (),eicu.infusionDrug,Propofol (),,,,,,42826,1813,42826,0,,0.0,18.3969,313.299,0.0,1.0,numeric,0.0164,0.9836,23.622
Dopamine (ml/hr),eicu.infusionDrug,Dopamine (ml/hr),,,,,,42156,1513,42153,0,,0.0,11.0898,153.0295,0.0,0.9999,numeric,0.0137,0.9863,27.863
respFlowSettings|Pressure to Trigger PS,eicu.respiratoryCharting,respFlowSettings|Pressure to Trigger PS,,,,,,42019,1957,42019,0,,-2.0,2.0,8.0,0.0,1.0,numeric,0.0177,0.9823,21.471
respFlowCareData|Tidal Volume Observed (VT),eicu.respiratoryCharting,respFlowCareData|Tidal Volume Observed (VT),,,,,,41623,1984,41623,0,,224.1586,450.1231,838.338,0.0,1.0,numeric,0.018,0.982,20.979
Vasopressin (units/min),eicu.infusionDrug,Vasopressin (units/min),,,,,,41572,1240,41570,0,,0.0,0.04,0.1007,0.0,1.0,numeric,0.0112,0.9888,33.526
Nicardipine (mg/hr),eicu.infusionDrug,Nicardipine (mg/hr),,,,,,40629,1693,40629,0,,0.0,5.0,15.0,0.0,1.0,numeric,0.0154,0.9846,23.998
triglycerides,eicu.lab,triglycerides,,,,,,38571,27489,38532,38571,mg/dL,34.1807,119.3635,1034.7204,1.0,0.999,numeric,0.2493,0.7507,1.403
Milrinone (ml/hr),eicu.infusionDrug,Milrinone (ml/hr),,,,,,37749,779,37749,0,,0.0,7.3309,87.1779,0.0,1.0,numeric,0.0071,0.9929,48.458
Respiratory Rate,eicu.lab,Respiratory Rate,,,,,,37222,11704,37132,37222,/min,6.2578,18.0,38.8094,1.0,0.9976,numeric,0.1062,0.8938,3.18
respFlowCareData|Oxygen Delivery Method,eicu.respiratoryCharting,respFlowCareData|Oxygen Delivery Method,,,,,,36865,608,236,0,,2.0,7.0,10.14,0.0,0.0064,categorical,0.0055,0.9945,60.633
"respFlowCareData|Set Vt (Servo,LTV)",eicu.respiratoryCharting,"respFlowCareData|Set Vt (Servo,LTV)",,,,,,36193,217,36193,0,,250.0,452.0415,640.0,0.0,1.0,numeric,0.002,0.998,166.788
Phenylephrine (mcg/min),eicu.infusionDrug,Phenylephrine (mcg/min),,,,,,35712,1223,35712,0,,0.0,40.5426,277.3244,0.0,1.0,numeric,0.0111,0.9889,29.2
BNP,eicu.lab,BNP,,,,,,34765,22503,34273,34765,pg/mL,15.1489,573.8147,36186.712,1.0,0.9858,numeric,0.2041,0.7959,1.545
NSS (ml/hr),eicu.infusionDrug,NSS (ml/hr),,,,,,34672,627,34672,0,,0.0,39.8833,983.2505,0.0,1.0,numeric,0.0057,0.9943,55.298
Invasive|SV|SV,eicu.nurseCharting,Invasive|SV|SV,,,,,,33547,1061,33547,0,,0.0498,57.6892,127.287,0.0,1.0,numeric,0.0096,0.9904,31.618
TSH,eicu.lab,TSH,,,,,,31876,28172,31104,31876,mcU/ml,0.0379,1.6786,40.0457,1.0,0.9758,numeric,0.2555,0.7445,1.131
Pantoprazole (ml/hr),eicu.infusionDrug,Pantoprazole (ml/hr),,,,,,31274,931,31274,0,,0.3744,20.0,128.7385,0.0,1.0,numeric,0.0084,0.9916,33.592
lipase,eicu.lab,lipase,,,,,,30629,20790,29990,30629,Units/L,4.8249,83.3152,6696.2573,1.0,0.9791,numeric,0.1886,0.8114,1.473
Diltiazem (mg/hr),eicu.infusionDrug,Diltiazem (mg/hr),,,,,,30548,1576,30548,0,,0.0,5.0,20.0,0.0,1.0,numeric,0.0143,0.9857,19.383
fibrinogen,eicu.lab,fibrinogen,,,,,,30440,12915,30270,30440,mg/dL,67.5873,282.6779,860.8138,1.0,0.9944,numeric,0.1171,0.8829,2.357
paop,eicu.vitalAperiodic,paop,,,,,,30155,1613,30155,0,,5.0,17.0,40.0,0.0,1.0,numeric,0.0146,0.9854,18.695
Fentanyl (),eicu.infusionDrug,Fentanyl (),,,,,,30012,964,30012,0,,0.4753,10.0,255.5903,0.0,1.0,numeric,0.0087,0.9913,31.133
Vancomycin - trough,eicu.lab,Vancomycin - trough,,,,,,29738,15525,29233,29738,mcg/mL,3.4265,15.5464,43.6484,1.0,0.983,numeric,0.1408,0.8592,1.915
Oxyhemoglobin,eicu.lab,Oxyhemoglobin,,,,,,29233,7364,29005,29233,%,5.9425,95.7096,99.7998,1.0,0.9922,numeric,0.0668,0.9332,3.97
Diltiazem (ml/hr),eicu.infusionDrug,Diltiazem (ml/hr),,,,,,28530,1430,28530,0,,0.0,10.0,127.1798,0.0,1.0,numeric,0.013,0.987,19.951
Pantoprazole (mg/hr),eicu.infusionDrug,Pantoprazole (mg/hr),,,,,,28513,1125,28512,0,,0.0,8.0,10.2347,0.0,1.0,numeric,0.0102,0.9898,25.345
Vital Signs|PA|PA Mean,eicu.nurseCharting,Vital Signs|PA|PA Mean,,,,,,26828,2298,26828,0,,10.6353,24.6857,51.9353,0.0,1.0,numeric,0.0208,0.9792,11.674
Vital Signs|PA|PA Diastolic,eicu.nurseCharting,Vital Signs|PA|PA Diastolic,,,,,,26675,2289,26675,0,,5.7327,18.0,39.4088,0.0,1.0,numeric,0.0208,0.9792,11.654
Vital Signs|PA|PA Systolic,eicu.nurseCharting,Vital Signs|PA|PA Systolic,,,,,,26640,2278,26640,0,,16.3756,34.9625,80.2514,0.0,1.0,numeric,0.0207,0.9793,11.694
IVF (ml/hr),eicu.infusionDrug,IVF (ml/hr),,,,,,25788,3512,25788,0,,0.0,59.0519,973.4898,0.0,1.0,numeric,0.0319,0.9681,7.343
troponin - T,eicu.lab,troponin - T,,,,,,25260,9236,17339,25260,ng/mL,0.01,0.1242,10.4694,1.0,0.6864,mixed,0.0838,0.9162,2.735
"respFlowCareData|Tidal Volume, Delivered",eicu.respiratoryCharting,"respFlowCareData|Tidal Volume, Delivered",,,,,,24792,753,24792,0,,195.4205,517.9042,910.4187,0.0,1.0,numeric,0.0068,0.9932,32.924
Epinephrine (ml/hr),eicu.infusionDrug,Epinephrine (ml/hr),,,,,,24753,1172,24753,0,,0.0,9.2776,178.2882,0.0,1.0,numeric,0.0106,0.9894,21.12
Dobutamine (ml/hr),eicu.infusionDrug,Dobutamine (ml/hr),,,,,,24411,748,24411,0,,0.0,10.1914,205.5312,0.0,1.0,numeric,0.0068,0.9932,32.635
respFlowCareData|Adult Con Pt/Vent IBW in Kg,eicu.respiratoryCharting,respFlowCareData|Adult Con Pt/Vent IBW in Kg,,,,,,24324,293,24324,0,,33.7621,68.1599,88.7582,0.0,1.0,numeric,0.0027,0.9973,83.017
total cholesterol,eicu.lab,total cholesterol,,,,,,24000,21754,23904,24000,mg/dL,57.8386,145.6322,320.2347,1.0,0.996,numeric,0.1973,0.8027,1.103
Dopamine (mcg/kg/min),eicu.infusionDrug,Dopamine (mcg/kg/min),,,,,,23764,1143,23761,0,,0.0,3.9002,20.0,0.0,0.9999,numeric,0.0104,0.9896,20.791
HDL,eicu.lab,HDL,,,,,,23623,21764,23530,23623,mg/dL,7.9473,38.5268,92.2037,1.0,0.9961,numeric,0.1974,0.8026,1.085
Norepinephrine (),eicu.infusionDrug,Norepinephrine (),,,,,,22404,1119,22404,0,,0.0,14.9711,364.654,0.0,1.0,numeric,0.0101,0.9899,20.021
Vital Signs and Infusions|Electrolyte Replacement|Electrolyte Replacement,eicu.nurseCharting,Vital Signs and Infusions|Electrolyte Replacement|Electrolyte Replacement,,,,,,22344,5418,0,0,,,,,0.0,0.0,categorical,0.0491,0.9509,4.124
serum osmolality,eicu.lab,serum osmolality,,,,,,21881,6384,21725,21881,mOsm/kg H2O,237.2107,297.4211,388.0474,1.0,0.9929,numeric,0.0579,0.9421,3.427
LPM O2,eicu.lab,LPM O2,,,,,,21824,12710,20629,21824,L/min,0.9965,4.0,72.7397,1.0,0.9452,mixed,0.1153,0.8847,1.717
Invasive|SVRI|SVRI,eicu.nurseCharting,Invasive|SVRI|SVRI,,,,,,21462,1131,21462,0,,820.0243,2030.9843,4638.4324,0.0,1.0,numeric,0.0103,0.9897,18.976
CPK-MB INDEX,eicu.lab,CPK-MB INDEX,,,,,,21416,9812,21353,21416,%,0.1,2.9107,20.6557,1.0,0.9971,numeric,0.089,0.911,2.183
ammonia,eicu.lab,ammonia,,,,,,21253,11066,19368,21253,mcg/dL,1.8412,41.4069,274.3656,1.0,0.9113,mixed,0.1004,0.8996,1.921
respFlowCareData|Oxygen Flow Rate,eicu.respiratoryCharting,respFlowCareData|Oxygen Flow Rate,,,,,,20627,686,20627,0,,1.0,2.0,46.0294,0.0,1.0,numeric,0.0062,0.9938,30.069
respFlowSettings|CPAP,eicu.respiratoryCharting,respFlowSettings|CPAP,,,,,,20181,2441,20181,0,,3.2732,5.0,15.9382,0.0,1.0,numeric,0.0221,0.9779,8.268
respFlowCareData|Measured Ve,eicu.respiratoryCharting,respFlowCareData|Measured Ve,,,,,,20153,1067,20153,0,,4.9934,10.089,19.9026,0.0,1.0,numeric,0.0097,0.9903,18.888
Sodium Bicarb IVF Infused (ml/hr),eicu.infusionDrug,Sodium Bicarb IVF Infused (ml/hr),,,,,,20104,689,20104,0,,0.0,79.6323,345.5193,0.0,1.0,numeric,0.0062,0.9938,29.179
respFlowCareData|Mean Airway Pressure,eicu.respiratoryCharting,respFlowCareData|Mean Airway Pressure,,,,,,19821,1059,19821,0,,6.0,10.0,23.4438,0.0,1.0,numeric,0.0096,0.9904,18.717
respFlowCareData|Lung Sound Location,eicu.respiratoryCharting,respFlowCareData|Lung Sound Location,,,,,,19804,514,0,0,,,,,0.0,0.0,categorical,0.0047,0.9953,38.529
respFlowCareData|Resp Rate Total,eicu.respiratoryCharting,respFlowCareData|Resp Rate Total,,,,,,19793,1056,19793,0,,10.9607,20.0,37.4258,0.0,1.0,numeric,0.0096,0.9904,18.743
Pressure Support,eicu.lab,Pressure Support,,,,,,19775,8502,19666,19775,cm H2O,0.0,10.0,24.9759,1.0,0.9945,numeric,0.0771,0.9229,2.326
respFlowCareData|Breath Sounds,eicu.respiratoryCharting,respFlowCareData|Breath Sounds,,,,,,19554,511,0,0,,,,,0.0,0.0,categorical,0.0046,0.9954,38.266
Nitroglycerin (ml/hr),eicu.infusionDrug,Nitroglycerin (ml/hr),,,,,,19469,1391,19469,0,,0.0,6.0,98.6283,0.0,1.0,numeric,0.0126,0.9874,13.996
WBC's in urine,eicu.lab,WBC's in urine,,,,,,18877,14177,13952,0,,0.0,4.0242,265.7663,0.0,0.7391,mixed,0.1286,0.8714,1.332
respFlowCareData|RR Spont,eicu.respiratoryCharting,respFlowCareData|RR Spont,,,,,,18780,493,18780,0,,0.0,4.9976,35.5835,0.0,1.0,numeric,0.0045,0.9955,38.093
respFlowCareData|Adult Con Alarms Hi Press Alarm,eicu.respiratoryCharting,respFlowCareData|Adult Con Alarms Hi Press Alarm,,,,,,18208,626,18206,0,,40.0,50.0,60.0,0.0,0.9999,numeric,0.0057,0.9943,29.086
Dobutamine (mcg/kg/min),eicu.infusionDrug,Dobutamine (mcg/kg/min),,,,,,18137,889,18137,0,,0.0,3.3532,17.7525,0.0,1.0,numeric,0.0081,0.9919,20.402
Nitroglycerin (mcg/min),eicu.infusionDrug,Nitroglycerin (mcg/min),,,,,,18102,1521,18102,0,,0.0,13.4442,199.8631,0.0,1.0,numeric,0.0138,0.9862,11.901
respFlowCareData|Lung Sound Location Modifier,eicu.respiratoryCharting,respFlowCareData|Lung Sound Location Modifier,,,,,,18045,501,0,0,,,,,0.0,0.0,categorical,0.0045,0.9955,36.018
respFlowCareData|Exhaled Vt,eicu.respiratoryCharting,respFlowCareData|Exhaled Vt,,,,,,17571,1016,17571,0,,321.2538,521.1529,831.8351,0.0,1.0,numeric,0.0092,0.9908,17.294
LDL,eicu.lab,LDL,,,,,,17471,16239,17465,17471,mg/dL,16.2891,78.5004,203.2286,1.0,0.9997,numeric,0.1473,0.8527,1.076
respFlowCareData|Endotracheal Tube Placement,eicu.respiratoryCharting,respFlowCareData|Endotracheal Tube Placement,,,,,,17352,528,0,0,,,,,0.0,0.0,categorical,0.0048,0.9952,32.864
Furosemide (ml/hr),eicu.infusionDrug,Furosemide (ml/hr),,,,,,17171,438,17171,0,,0.107,10.0,124.8516,0.0,1.0,numeric,0.004,0.996,39.203
respFlowCareData|Respiratory Phase,eicu.respiratoryCharting,respFlowCareData|Respiratory Phase,,,,,,17074,483,0,0,,,,,0.0,0.0,categorical,0.0044,0.9956,35.35
respFlowCareData|MVe,eicu.respiratoryCharting,respFlowCareData|MVe,,,,,,17042,637,17042,0,,4.1179,9.3884,21.9991,0.0,1.0,numeric,0.0058,0.9942,26.754
"respFlowCareData|Inspiratory Pressure, Set",eicu.respiratoryCharting,"respFlowCareData|Inspiratory Pressure, Set",,,,,,16717,492,16717,0,,0.0,0.0,30.9456,0.0,1.0,numeric,0.0045,0.9955,33.978
respFlowCareData|Head of Bed Elevated,eicu.respiratoryCharting,respFlowCareData|Head of Bed Elevated,,,,,,16675,1216,0,0,,,,,0.0,0.0,categorical,0.011,0.989,13.713
Amiodarone (),eicu.infusionDrug,Amiodarone (),,,,,,16025,807,16025,0,,0.0,16.7,351.4942,0.0,1.0,numeric,0.0073,0.9927,19.857
pvr,eicu.vitalAperiodic,pvr,,,,,,16010,1471,16010,0,,-62.6497,110.2059,650.2556,0.0,1.0,numeric,0.0133,0.9867,10.884
LDH,eicu.lab,LDH,,,,,,15949,7907,15844,15949,Units/L,107.1371,288.8605,4049.9596,1.0,0.9934,numeric,0.0717,0.9283,2.017
pvri,eicu.vitalAperiodic,pvri,,,,,,15916,1451,15916,0,,-128.7769,216.5092,1053.1607,0.0,1.0,numeric,0.0132,0.9868,10.969
Vancomycin - random,eicu.lab,Vancomycin - random,,,,,,15787,7619,15534,15787,mcg/mL,4.1187,17.2045,42.2801,1.0,0.984,numeric,0.0691,0.9309,2.072
ECG|ECG (secs)|QRS,eicu.nurseCharting,ECG|ECG (secs)|QRS,,,,,,15620,2813,15620,0,,0.04,0.08,0.2092,0.0,1.0,numeric,0.0255,0.9745,5.553
Furosemide (mg/hr),eicu.infusionDrug,Furosemide (mg/hr),,,,,,15404,438,15404,0,,0.0,8.1756,40.0,0.0,1.0,numeric,0.004,0.996,35.169
respFlowCareData|Plateau Pressure,eicu.respiratoryCharting,respFlowCareData|Plateau Pressure,,,,,,15140,929,15140,0,,9.3877,20.0,37.34,0.0,1.0,numeric,0.0084,0.9916,16.297
respFlowCareData|Secured at-ETT ,eicu.respiratoryCharting,respFlowCareData|Secured at-ETT ,,,,,,14601,503,14601,0,,20.0,23.0,27.7725,0.0,1.0,numeric,0.0046,0.9954,29.028
prealbumin,eicu.lab,prealbumin,,,,,,14202,7980,13983,14202,mg/dL,3.0209,11.9626,36.9254,1.0,0.9846,numeric,0.0724,0.9276,1.78
ECG|ECG (secs)|PR,eicu.nurseCharting,ECG|ECG (secs)|PR,,,,,,14096,2594,14096,0,,0.0761,0.16,0.2787,0.0,1.0,numeric,0.0235,0.9765,5.434
Octreotide (mcg/hr),eicu.infusionDrug,Octreotide (mcg/hr),,,,,,14066,506,14066,0,,0.0,50.0,100.0,0.0,1.0,numeric,0.0046,0.9954,27.798
