src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciv.icu.chartevents,227445,CK-MB,CK-MB,Labs,ng/mL,numeric,1.0,6.0,332.3042,26491,11175,0.3075,,,
mimiciv.icu.chartevents,228620,Pressure Ulcer #1- Width,Pressure Ulcer #1-  Width,Skin - Impairment,cm,numeric,0.0842,1.4997,10.6937,26364,1843,0.0507,,,
mimiciv.icu.chartevents,229110,Safety Restraints NCP - Plan revised,Safety Restraints NCP - Plan revised,Care Plans,,categorical,,,,26298,5473,0.1506,,,
mimiciv.icu.chartevents,224834,Temporary Ventricular Sens,Temp Ventricular Sens,Cardiovascular (Pacer Data),,categorical,,,,26091,6304,0.1735,,,
mimiciv.icu.chartevents,228854,Impaired Skin #2- Type,Impaired Skin #2- Type,Skin - Impairment,,categorical,,,,25696,2421,0.0666,,,
mimiciv.icu.chartevents,225091,Unable to assess activity / mobility,Unable to assess activity / mobility,Adm History/FHPA,,numeric,0.038,1.0,1.0,25677,10772,0.2964,,,
mimiciv.icu.chartevents,228577,Impaired Skin #2- Type,Impaired Skin #2- Type,Skin - Impairment,,categorical,,,,25394,2122,0.0584,,,
mimiciv.icu.chartevents,229344,Impaired Mobility NCP - Expected outcomes,IM NCP - Expected outcomes,Care Plans,,categorical,,,,25035,2181,0.06,,,
mimiciv.icu.chartevents,229098,Impaired Fluid Balance NCP - Plan revised,IFB NCP - Plan revised,Care Plans,,categorical,,,,24873,4540,0.1249,,,
mimiciv.icu.chartevents,224866,Temporary Atrial Capture,Temp Atrial Capture,Cardiovascular (Pacer Data),,categorical,,,,24830,5958,0.164,,,
mimiciv.icu.chartevents,224835,Temporary Ventricular Capture,Temp Ventricular Capture,Cardiovascular (Pacer Data),,categorical,,,,24609,6218,0.1711,,,
mimiciv.icu.chartevents,225129,Unable to assess teaching / learning needs,Unable to assess teaching / learning needs,Adm History/FHPA,,numeric,0.7865,1.0,1.0,24514,10584,0.2912,,,
mimiciv.icu.chartevents,220734,PH (dipstick),PH (dipstick),Labs,units,numeric,5.0,6.0,8.1847,24476,13736,0.378,,,
mimiciv.icu.chartevents,227809,ETT Position Change,ETT Position Change,Respiratory,,numeric,0.0,1.0,1.0,24233,5381,0.1481,,,
mimiciv.icu.chartevents,227471,Specific Gravity (urine),Specific Gravity (urine),Labs,,numeric,1.0039,1.0179,1.0499,23824,13381,0.3682,,,
mimiciv.icu.chartevents,227988,Pronator drift present,Pronator drift present,Neurological,,categorical,,,,23584,3044,0.0838,,,
mimiciv.icu.chartevents,224422,Spont RR,Spont RR,Respiratory,bpm,numeric,7.9122,20.9976,39.891,23057,9043,0.2488,,,
mimiciv.icu.chartevents,224421,Spont Vt,Spont Vt,Respiratory,mL,numeric,149.0483,409.5303,909.2167,23048,9042,0.2488,,,
mimiciv.icu.chartevents,227588,GI #1 Tube Place Method,GI #1 Tube Place Method,GI/GU,,categorical,,,,22973,2954,0.0813,,,
mimiciv.icu.chartevents,225086,Unable to assess cognitive / perceptual,Unable to assess cognitive / perceptual,Adm History/FHPA,,numeric,0.0,1.0,1.0,22958,9542,0.2626,,,
mimiciv.icu.chartevents,225019,Incision Drainage Amount #3,Incision Drainage Amount #3,Skin - Incisions,,categorical,,,,22548,2827,0.0778,,,
mimiciv.icu.chartevents,225237,16 Gauge Site Appear,16 Gauge Site Appear,Access Lines - Peripheral,,categorical,,,,22396,2627,0.0723,,,
mimiciv.icu.chartevents,225674,Mixed Venous O2% Sat,Mixed Venous O2% Sat,Labs,%,numeric,36.0343,63.6016,95.5412,22230,4528,0.1246,,,
mimiciv.icu.chartevents,223810,Paroxysmal Sweats,Paroxysmal Sweats,Toxicology,,numeric,0.0,0.0,6.0053,21496,2256,0.0621,,,
mimiciv.icu.chartevents,223806,Tremor (CIWA),Tremor,Toxicology,,numeric,0.0,1.0,6.0,21481,2252,0.062,,,
mimiciv.icu.chartevents,223805,Nausea and Vomiting (CIWA),Nausea and Vomiting,Toxicology,,numeric,0.0,0.0,3.9434,21460,2249,0.0619,,,
mimiciv.icu.chartevents,223811,Anxiety,Anxiety,Toxicology,,numeric,0.0,1.0,6.0701,21392,2248,0.0619,,,
mimiciv.icu.chartevents,223817,Agitation,Agitation,Toxicology,,numeric,0.0,1.0,6.9949,21380,2247,0.0618,,,
mimiciv.icu.chartevents,223820,Headache,Headache,Toxicology,,numeric,0.0,0.0,5.0,21131,2226,0.0613,,,
mimiciv.icu.chartevents,223818,Tactile Disturbances,Tactile Disturbances,Toxicology,,numeric,0.0,0.0,3.0319,21130,2227,0.0613,,,
mimiciv.icu.chartevents,223814,Auditory Disturbance,Auditory Disturbance,Toxicology,,numeric,0.0,0.0,3.9948,21125,2230,0.0614,,,
mimiciv.icu.chartevents,223819,Visual Disturbances,Visual Disturbances,Toxicology,,numeric,0.0,0.0,4.0,21117,2228,0.0613,,,
mimiciv.icu.chartevents,224753,Temporary Atrial Sens Setting mV,Temp Atrial Sens Setting mV,Cardiovascular (Pacer Data),mV,numeric,0.3996,0.5,9.3468,20888,5555,0.1529,,,
mimiciv.icu.chartevents,223821,Orient/Clouding Sensory,Orient/Clouding Sensory,Toxicology,,numeric,0.0,0.6863,4.0,20837,2208,0.0608,,,
mimiciv.icu.chartevents,223958,Temporary Venticular Sens Threshold mV,Temp Venticular Sens Threshold mV,Cardiovascular (Pacer Data),mV,numeric,0.7951,4.1305,19.5068,20792,6064,0.1669,,,
mimiciv.icu.chartevents,227287,O2 Flow (additional cannula),O2 Flow (additional cannula),Respiratory,L/min,numeric,0.0,4.0,42.7429,20674,4532,0.1247,,,
mimiciv.icu.chartevents,228419,Compression device # 1,Compression device # 1,Cardiovascular,,categorical,,,,20625,2820,0.0776,,,
mimiciv.icu.chartevents,223824,Seizure,Seizure,Toxicology,,categorical,,,,20494,2238,0.0616,,,
mimiciv.icu.chartevents,224755,Temporary Atrial Stim Setting mA,Temp Atrial Stim Setting mA,Cardiovascular (Pacer Data),mA,numeric,0.505,12.3614,20.0621,20465,5449,0.1499,,,
mimiciv.icu.chartevents,223823,Insomnia,Insomnia,Toxicology,,categorical,,,,20414,2215,0.061,,,
mimiciv.icu.chartevents,226730,Height (cm),Height (cm),General,cm,numeric,142.5676,170.0,191.8587,20377,20377,0.5607,,,
mimiciv.icu.chartevents,226707,Height,Height,General,Inch,numeric,56.1591,67.0,75.4039,20375,20375,0.5607,,,
mimiciv.icu.chartevents,226536,Chloride (whole blood),Chloride (whole blood),Labs,mEq/L,numeric,89.9972,106.013,121.9282,20241,10422,0.2868,,,
mimiciv.icu.chartevents,228803,Pressure ulcer #1- Dressing status,Pressure ulcer #1- Dressing status,Skin - Impairment,,categorical,,,,20129,2629,0.0723,,,
mimiciv.icu.chartevents,224119,22 Gauge Site Appear,22 Gauge Site Appear,Access Lines - Peripheral,,categorical,,,,19959,2274,0.0626,,,
mimiciv.icu.chartevents,225105,Unable to assess habits,Unable to assess habits,Adm History/FHPA,,numeric,0.0,1.0,1.0,19783,8662,0.2384,,,
mimiciv.icu.chartevents,225133,Discharge needs,Discharge needs,Adm History/FHPA,,numeric,0.0,1.0,1.0,19722,9096,0.2503,,,
mimiciv.icu.chartevents,223960,Temporary Venticular Stim Threshold mA,Temp Venticular Stim Threshold mA,Cardiovascular (Pacer Data),mA,numeric,0.2991,4.9559,25.0,19697,5890,0.1621,,,
mimiciv.icu.chartevents,225112,Unable to assess pain,Unable to assess pain,Adm History/FHPA,,numeric,0.0111,1.0,1.0,19605,8112,0.2232,,,
mimiciv.icu.chartevents,229371,Bladder Scan Estimate,Bladder Scan Estimate,GI/GU,mL,numeric,0.0,289.6352,999.6072,19398,4945,0.1361,,,
mimiciv.icu.chartevents,226480,Ectopy Frequency 2,Ectopy Frequency 2,Routine Vital Signs,,categorical,,,,19262,1838,0.0506,,,
mimiciv.icu.chartevents,224752,Temporary Atrial Sens Threshold mV,Temp Atrial Sens Threshold mV,Cardiovascular (Pacer Data),mV,numeric,0.4,1.0,6.2638,18718,5657,0.1557,,,
mimiciv.icu.chartevents,228336,CAM-ICU Inattention,CAM-ICU Inattention,Pain/Sedation,,numeric,0.0,1.0,1.0,18601,3810,0.1048,,,
mimiciv.icu.chartevents,225175,See chart for initial patient assessment,See chart for initial patient assessment,Adm History/FHPA,,numeric,1.0,1.0,1.0,18528,7898,0.2173,,,
mimiciv.icu.chartevents,224101,Chest PT R/L,Chest PT R/L,Treatments,,categorical,,,,18244,3092,0.0851,,,
mimiciv.icu.chartevents,220063,Pulmonary Artery Pressure Alarm - High,PAP Alarm - High,Alarms,mmHg,numeric,15.3519,30.0,83.6712,18161,4518,0.1243,,,
mimiciv.icu.chartevents,220066,Pulmonary Artery Pressure Alarm - Low,PAP Alarm - Low,Alarms,mmHg,numeric,0.0,0.6841,32.527,18101,4531,0.1247,,,
mimiciv.icu.chartevents,225090,Interpreter,Interpreter,Adm History/FHPA,,categorical,,,,17900,7781,0.2141,,,
mimiciv.icu.chartevents,228531,Impaired Skin #3- Treatment,Impaired Skin #3- Treatment,Skin - Impairment,,categorical,,,,17817,1999,0.055,,,
mimiciv.icu.chartevents,227241,PAP Alarm Source,PAP Alarm Source,Alarms,,categorical,,,,17716,4500,0.1238,,,
mimiciv.icu.chartevents,229360,Absolute Count - Eos,Absolute Count - Eos,Labs,K/uL,numeric,0.0,0.0611,1.8892,17701,9568,0.2633,,,
mimiciv.icu.chartevents,229357,Absolute Count - Neuts,Absolute Count - Neuts,Labs,K/uL,numeric,0.1943,9.4002,39.3155,17647,9553,0.2629,,,
mimiciv.icu.chartevents,224754,Temporary Atrial Stim Threshold mA,Temp Atrial Stim Threshold mA,Cardiovascular (Pacer Data),mA,numeric,1.2987,6.9335,20.0,17647,5447,0.1499,,,
mimiciv.icu.chartevents,229358,Absolute Count - Lymphs,Absolute Count - Lymphs,Labs,K/uL,numeric,0.0544,1.1842,7.8145,17640,9553,0.2629,,,
mimiciv.icu.chartevents,229361,Absolute Count - Basos,Absolute Count - Basos,Labs,K/uL,numeric,0.0,0.0202,0.2844,17640,9553,0.2629,,,
mimiciv.icu.chartevents,229359,Absolute Count - Monos,Absolute Count - Monos,Labs,K/uL,numeric,0.0,0.6784,3.8726,17639,9553,0.2629,,,
mimiciv.icu.chartevents,228601,Impaired Skin #2- Dressing Status,Impaired Skin #2- Dressing Status,Skin - Impairment,,categorical,,,,17171,2921,0.0804,,,
mimiciv.icu.chartevents,225684,Serum Osmolality,Serum Osmolality,Labs,mOsm/kg,numeric,255.428,302.4245,352.9239,17054,2951,0.0812,,,
mimiciv.icu.chartevents,225813,Baseline pain level,Baseline pain level,Adm History/FHPA,,mixed,0.0,0.665,10.0,16764,7615,0.2095,,,
mimiciv.icu.chartevents,224717,SBT Successfully Completed,SBT Successfully Completed,Respiratory,,categorical,,,,16751,6984,0.1922,,,
mimiciv.icu.chartevents,220088,Cardiac Output (thermodilution),CO (thermodilution),Hemodynamics,L/min,numeric,2.0614,4.8035,9.8942,16625,2221,0.0611,,,
mimiciv.icu.chartevents,224439,Chest Tube Site #3,Chest Tube Site #3,Pulmonary,,categorical,,,,16604,2592,0.0713,,,
mimiciv.icu.chartevents,224837,Temporary Ventricular Sens Setting mV,Temp Ventricular Sens Setting mV,Cardiovascular (Pacer Data),mV,numeric,0.462,2.0,10.0878,16425,4819,0.1326,,,
mimiciv.icu.chartevents,223828,Slurred Speech,Slurred Speech,Toxicology,,categorical,,,,16163,2049,0.0564,,,
mimiciv.icu.chartevents,223825,Sustained Nystagmus,Sustained Nystagmus,Toxicology,,categorical,,,,16156,2059,0.0567,,,
mimiciv.icu.chartevents,224413,TOF Response,TOF Response,Pain/Sedation,,categorical,,,,16098,4040,0.1112,,,
mimiciv.icu.chartevents,223829,Drowsiness,Drowsiness,Toxicology,,categorical,,,,16091,2057,0.0566,,,
mimiciv.icu.chartevents,224838,Temporary Ventricular Stim Setting mA,Temp Ventricular Stim Setting mA,Cardiovascular (Pacer Data),mA,numeric,0.4817,9.9847,25.0,16044,4514,0.1242,,,
mimiciv.icu.chartevents,223802,Nerve Stimulated,Nerve Stimulated,Pain/Sedation,,categorical,,,,15598,3602,0.0991,,,
mimiciv.icu.chartevents,223827,Ataxia,Ataxia,Toxicology,,categorical,,,,15150,1995,0.0549,,,
mimiciv.icu.chartevents,228753,Pressure ulcer #1- Drainage,Pressure ulcer #1- Drainage,Skin - Impairment,,categorical,,,,15103,2798,0.077,,,
mimiciv.icu.chartevents,229094,Coping/Knowledge Deficit  NCP - Plan revised,CKD NCP - Plan revised,Care Plans,,categorical,,,,14977,4197,0.1155,,,
mimiciv.icu.chartevents,223938,Ulnar Pulse R,Ulnar Pulse R,Cardiovascular (Pulses),,categorical,,,,14839,4308,0.1185,,,
mimiciv.icu.chartevents,224662,Current Used/mA,Current Used/mA,Pain/Sedation,mA,numeric,10.424,80.0,80.0,14731,3328,0.0916,,,
mimiciv.icu.chartevents,228518,Impaired Skin #1- Cleanse,Impaired Skin #1- Cleanse,Skin - Impairment,,categorical,,,,14243,4861,0.1338,,,
mimiciv.icu.chartevents,225355,PA Catheter Site Appear,PA Catheter Site Appear,Access Lines - Invasive,,categorical,,,,14123,1942,0.0534,,,
mimiciv.icu.chartevents,229868,Risk Factors for Pressure Injury,Risk Factors for Pressure Injury,Skin - Assessment,,categorical,,,,13690,3975,0.1094,,,
mimiciv.icu.chartevents,225357,PA Catheter Waveform Appear,PA Catheter Waveform Appear,Access Lines - Invasive,,categorical,,,,13584,1931,0.0531,,,
mimiciv.icu.chartevents,224013,Stool Guaiac,Stool Guaiac,GI/GU,,categorical,,,,13513,5244,0.1443,,,
mimiciv.icu.chartevents,227351,PA Catheter Dressing Occlusive,PA Catheter Dressing Occlusive,Access Lines - Invasive,,numeric,0.0,1.0,1.0,13487,1923,0.0529,,,
mimiciv.icu.chartevents,229685,Vaulables Checklist,Valuables Checklist,Adm History/FHPA,,numeric,0.9846,1.0,1.0,13294,7217,0.1986,,,
mimiciv.icu.chartevents,229092,Altered Skin Integrity NCP - Plan revised,ASI NCP - Plan revised,Care Plans,,categorical,,,,12929,2527,0.0695,,,
mimiciv.icu.chartevents,223949,Ulnar Pulse L,Ulnar Pulse L,Cardiovascular (Pulses),,categorical,,,,12679,3455,0.0951,,,
mimiciv.icu.chartevents,224810,CT #3 Suction Type,CT #3 Suction Type,Pulmonary,,categorical,,,,12321,1916,0.0527,,,
mimiciv.icu.chartevents,224436,CT #3 Suction Amount,CT #3 Suction Amount,Pulmonary,,categorical,,,,12286,1905,0.0524,,,
mimiciv.icu.chartevents,227538,ART Blood Pressure Alarm - Low,ART BP Alarm - Low,Alarms,mmHg,numeric,39.8217,66.38,141.2808,12132,4224,0.1162,,,
mimiciv.icu.chartevents,227537,ART Blood Pressure Alarm - High,ART BP Alarm - High,Alarms,mmHg,numeric,79.8153,120.0,199.3751,12087,4228,0.1163,,,
mimiciv.icu.chartevents,227539,ART Blood Pressure Alarm Source,ART BP Alarm Source,Alarms,,categorical,,,,12084,4324,0.119,,,
mimiciv.icu.chartevents,229356,Differential - Immature Granulocytes,Differential - Immature Granulocytes,Labs,%,numeric,0.2,0.8,4.6334,11536,7810,0.2149,,,
mimiciv.icu.chartevents,225230,20 Gauge Reason Discontinued,20 Gauge Reason Discontinued,Access Lines - Peripheral,,categorical,,,,11196,8247,0.2269,,,
mimiciv.icu.chartevents,225280,Called Out,Called Out,General,,numeric,0.0,1.0,1.0,10966,10966,0.3018,,,
mimiciv.icu.chartevents,225672,Lipase,Lipase,Labs,IU/L,numeric,5.789,43.0492,1918.9512,10638,4987,0.1372,,,
mimiciv.icu.chartevents,225693,Triglyceride,Triglyceride,Labs,mg/dL,numeric,39.712,175.3905,1558.2857,10553,5822,0.1602,,,
mimiciv.icu.chartevents,224833,SBT Deferred,SBT Deferred,Respiratory,,categorical,,,,10395,4007,0.1103,,,
mimiciv.icu.chartevents,229096,Discharge NCP - Plan revised,Discharge NCP - Plan revised,Care Plans,,categorical,,,,10391,3167,0.0871,,,
mimiciv.icu.chartevents,228763,Pressure ulcer #1- Drainage amount,Pressure ulcer #1- Drainage amount,Skin - Impairment,,categorical,,,,10173,2252,0.062,,,
mimiciv.icu.chartevents,225638,Differential-Bands,Differential-Bands,Labs,%,numeric,0.0,2.0,35.3706,9814,4789,0.1318,,,
mimiciv.icu.chartevents,228565,Incision #1- Cleanse,Incision #1- Cleanse,Skin - Incisions,,categorical,,,,9583,2994,0.0824,,,
mimiciv.icu.chartevents,228413,Seizure Activity,Seizure Activity,Neurological,,categorical,,,,9463,1924,0.0529,,,
mimiciv.icu.chartevents,224414,TOF Twitch,TOF Twitch,Pain/Sedation,,categorical,,,,9320,2095,0.0576,,,
mimiciv.icu.chartevents,223760,Health Care Proxy,Health Care Proxy,General,,categorical,,,,9186,4145,0.1141,,,
mimiciv.icu.chartevents,225737,Arterial Line Discontinued,Arterial Line Discontinued,Access Lines - Invasive,,categorical,,,,9043,8019,0.2207,,,
mimiciv.icu.chartevents,223759,Precautions: Standard +,Precautions: Standard +,General,,categorical,,,,8962,3606,0.0992,,,
mimiciv.icu.chartevents,227455,Vancomycin (Trough),Vancomycin (Trough),Labs,ug/mL,numeric,3.6636,16.6322,39.3849,8772,4499,0.1238,,,
mimiciv.icu.chartevents,227810,ETT Re-taped,ETT Re-taped,Respiratory,,numeric,0.0,1.0,1.0,8701,4708,0.1296,,,
mimiciv.icu.chartevents,228137,CHG Bath,CHG Bath,Treatments,,numeric,0.0,1.0,1.0,8542,2595,0.0714,,,
mimiciv.icu.chartevents,225085,Post menopausal,Post menopausal,Adm History/FHPA,,numeric,1.0,1.0,1.0,8494,3641,0.1002,,,
mimiciv.icu.chartevents,225082,Pregnant,Pregnant,Adm History/FHPA,,numeric,0.0,0.0,1.0,8489,3746,0.1031,,,
mimiciv.icu.chartevents,223940,Femoral Pulse R,Femoral Pulse R,Cardiovascular (Pulses),,categorical,,,,8408,2136,0.0588,,,
mimiciv.icu.chartevents,227454,Vancomycin (Random),Vancomycin (Random),Labs,ug/mL,numeric,4.1058,16.8255,42.6011,8323,4375,0.1204,,,
mimiciv.icu.chartevents,220581,Amylase,Amylase,Labs,IU/L,numeric,9.3784,65.7555,985.9869,8315,3624,0.0997,,,
mimiciv.icu.chartevents,225637,Differential-Atyps,Differential-Atyps,Labs,%,numeric,0.0,0.0,5.565,8150,4091,0.1126,,,
mimiciv.icu.chartevents,228773,Pressure ulcer #1- Odor,Pressure ulcer #1- Odor,Skin - Impairment,,numeric,0.0,0.0,1.0,8037,2167,0.0596,,,
mimiciv.icu.chartevents,223939,Brachial Pulse R,Brachial Pulse R,Cardiovascular (Pulses),,categorical,,,,7993,2336,0.0643,,,
mimiciv.icu.chartevents,223944,Brachial Pulse L,Brachial Pulse L,Cardiovascular (Pulses),,categorical,,,,7916,2264,0.0623,,,
mimiciv.icu.chartevents,228229,PAR-Activity,PAR-Activity,Routine Vital Signs,,numeric,0.0,1.4476,2.0,7762,2992,0.0823,,,
mimiciv.icu.chartevents,229350,Impaired Mobility NCP - Plan revised,IM NCP - Plan revised,Care Plans,,categorical,,,,7759,2128,0.0586,,,
mimiciv.icu.chartevents,228234,PAR-Respiration,PAR-Respiration,Routine Vital Signs,,numeric,0.0,0.32,2.0,7755,2987,0.0822,,,
mimiciv.icu.chartevents,228231,PAR-Consciousness,PAR-Consciousness,Routine Vital Signs,,numeric,0.0,1.0,2.0,7749,2981,0.082,,,
mimiciv.icu.chartevents,229742,Activity / Mobility (RN Daily Mobility Goal),RN Daily Mobility Goal,Treatments,,numeric,2.0,2.0,8.0,7739,2745,0.0755,,,
mimiciv.icu.chartevents,228230,PAR-Circulation,PAR-Circulation,Routine Vital Signs,,numeric,0.0,2.0,2.0,7736,2977,0.0819,,,
mimiciv.icu.chartevents,228232,PAR-Oxygen saturation,PAR-Oxygen saturation,Routine Vital Signs,,numeric,0.0,1.0,2.0,7595,2931,0.0807,,,
mimiciv.icu.chartevents,226185,ICU Consent Signed,ICU Consent Signed,General,,numeric,0.0,1.0,1.0,7486,7486,0.206,,,
mimiciv.icu.chartevents,225233,18 Gauge Reason Discontinued,18 Gauge Reason Discontinued,Access Lines - Peripheral,,categorical,,,,7377,5992,0.1649,,,
mimiciv.icu.chartevents,228519,Impaired Skin #2- Cleanse,Impaired Skin #2- Cleanse,Skin - Impairment,,categorical,,,,7082,2376,0.0654,,,
mimiciv.icu.chartevents,225628,CK-MB fraction (%),CK-MB fraction (%),Labs,%,numeric,0.2,4.252,21.949,6966,3025,0.0832,,,
mimiciv.icu.chartevents,227801,Stool Guaiac QC,Stool Guaiac QC,GI/GU,,numeric,0.0435,1.0,1.0,6868,3436,0.0946,,,
mimiciv.icu.chartevents,229349,Impaired Mobility NCP - Problem resolved,IM NCP - Problem resolved,Care Plans,,categorical,,,,6817,2089,0.0575,,,
mimiciv.icu.chartevents,228714,Bladder scanned,Bladder scanned,GI/GU,,categorical,,,,6732,2148,0.0591,,,
mimiciv.icu.chartevents,223945,Femoral Pulse L,Femoral Pulse L,Cardiovascular (Pulses),,categorical,,,,6509,1896,0.0522,,,
mimiciv.icu.chartevents,228783,Pressure ulcer #1- Cleanse,Pressure ulcer #1- Cleanse,Skin - Impairment,,categorical,,,,6462,1927,0.053,,,
mimiciv.icu.chartevents,224006,Emesis Appearance,Emesis Appearance,GI/GU,,categorical,,,,5919,3061,0.0842,,,
mimiciv.icu.chartevents,228566,Incision #2- Cleanse,Incision #2- Cleanse,Skin - Incisions,,categorical,,,,5883,2062,0.0567,,,
mimiciv.icu.chartevents,225651,Direct Bilirubin,Direct Bilirubin,Labs,mg/dL,numeric,0.1,2.0726,27.7199,5820,2719,0.0748,,,
mimiciv.icu.chartevents,225358,PA Catheter Zero/Calibrate,PA Catheter Zero/Calibrate,Access Lines - Invasive,,numeric,0.0,1.0,1.0,5801,1828,0.0503,,,
mimiciv.icu.chartevents,226889,Legal Guardian,Legal Guardian,General,,numeric,0.0,0.0,1.0,5610,2337,0.0643,,,
mimiciv.icu.chartevents,229324,CAM-ICU Disorganized thinking,CAM-ICU Disorganized thinking,Pain/Sedation,,numeric,0.0,1.0,1.0,5445,2503,0.0689,,,
mimiciv.icu.chartevents,229865,No Pressure Injury Present,No Pressure Injury Present,Skin - Assessment,,numeric,1.0,1.0,1.0,4787,4470,0.123,,,
mimiciv.icu.chartevents,225722,Arterial Line Tip Cultured,Arterial Line Tip Cultured,Access Lines - Invasive,,numeric,0.0,0.0,1.0,4779,2188,0.0602,,,
mimiciv.icu.chartevents,228233,PAR-Remain sedated,PAR-Remain sedated,Routine Vital Signs,,numeric,0.0,1.0,1.0,4566,2183,0.0601,,,
mimiciv.icu.chartevents,227585,GI Guaiac,GI Guaiac,GI/GU,,categorical,,,,4404,2211,0.0608,,,
mimiciv.icu.chartevents,227516,PO2 (Mixed Venous),PO2 (Mixed Venous),Labs,mmHg,numeric,25.4508,40.2202,197.0491,4253,2320,0.0638,,,
mimiciv.icu.chartevents,225744,Multi Lumen Line Discontinued,Multi Lumen Line Discontinued,Access Lines - Invasive,,categorical,,,,4227,3448,0.0949,,,
mimiciv.icu.chartevents,220603,Cholesterol,Cholesterol,Labs,mg/dL,numeric,51.7079,149.5782,323.7879,3701,3525,0.097,,,
mimiciv.icu.chartevents,224025,Spiritual Support,Spiritual Support,Restraint/Support Systems,,categorical,,,,3671,2706,0.0745,,,
mimiciv.icu.chartevents,220624,HDL,HDL,Labs,mg/dL,numeric,10.0,43.2474,95.4141,3536,3399,0.0935,,,
mimiciv.icu.chartevents,225671,LDL calculated,LDL calculated,Labs,mg/dL,numeric,12.8064,79.0193,202.7307,3335,3230,0.0889,,,
mimiciv.icu.chartevents,227463,Cortisol,Cortisol,Labs,ug/dL,numeric,1.3418,20.8524,160.4838,3020,1944,0.0535,,,
mimiciv.icu.chartevents,226473,Blood Transfusion Consent,Blood Transfusion Consent,General,,numeric,0.0,1.0,1.0,2885,2885,0.0794,,,
mimiciv.icu.chartevents,224121,22 Gauge Reason Discontinued,22 Gauge Reason Discontinued,Access Lines - Peripheral,,categorical,,,,2703,2367,0.0651,,,
mimiciv.icu.chartevents,225236,16 Gauge Reason Discontinued,16 Gauge Reason Discontinued,Access Lines - Peripheral,,categorical,,,,2636,2342,0.0644,,,
mimiciv.icu.chartevents,227446,Brain Natiuretic Peptide (BNP),Brain Natiuretic Peptide (BNP),Labs,pg/mL,numeric,24.719,3070.2826,58670.3618,2192,1913,0.0526,,,
